243.0897357,778.47332
161.4856784,730.9354872
175.7428574,791.582499
155.9543827,794.9284874
179.7454018,711.9385896
276.626327,718.0319316
173.1720679,741.2917569
156.2199768,776.355059
162.817448,726.2007891
168.5591069,769.3599412
162.646727,729.4650772
275.0713433,742.9103386
243.6041338,711.0908669
185.989474,700.9525083
268.3738588,711.5411338
284.7299766,753.6783127
189.1337477,726.6203367
253.6647201,681.3944928
176.0865344,787.0327705
152.3096513,760.0494359
203.9147954,760.5767626
191.4114534,726.0633365
281.7529319,754.9489164
174.0074306,694.2824926
194.2851603,722.8552582
176.8921446,766.2972896
182.2718837,748.9025684
238.1943069,720.6352313
86.49051843,901.7477598
292.8938856,752.7069937
296.9448164,748.5526948
241.4715871,777.8301749
204.871096,738.3910027
258.5795091,684.2721748
186.6899584,742.7915137
179.4468425,786.2957027
169.3587106,722.5498951
82.02098436,873.9087286
205.1659118,738.8048639
185.9187942,702.7754063
292.5048114,392.5749686
259.680801,698.5530674
243.9790162,757.4960062
301.5003675,755.2193118
171.4679861,736.1624788
198.7534093,739.3419946
173.9798292,739.469055
203.1017261,726.8913204
202.5229619,676.7611685
190.1443293,685.1922514
121.156953,864.0427263
155.7226759,743.5170781
270.4848663,745.2070986
211.5024823,726.1630762
284.6832665,730.8442443
173.1107469,743.1962245
243.771726,760.8659818
246.9303871,725.5012381
159.065747,770.8921167
199.1545242,724.811818
276.4293734,716.2692305
48.33347907,865.6500007
186.6533055,756.183049
243.8968823,767.66345
722.174854,615.2363029
259.1980272,684.6316563
162.0406127,728.0943415
174.9619712,795.578626
171.18387,732.8422424
738.4942072,622.1422692
189.254965,685.5444125
253.2830212,781.2728312
161.8854523,731.1354896
156.721999,777.0465706
293.7701197,768.0735204
351.4843738,508.934357
118.8056342,855.8815813
194.3859838,729.0008231
177.426266,772.2450744
161.9894047,728.5407522
282.9938794,730.5246979
189.3729975,750.4286
299.1776558,767.1638361
158.871168,748.5282501
195.7261624,727.4942689
250.8159327,746.848295
304.6211185,392.086662
212.9543517,734.9722683
250.0764208,701.5105543
187.0353396,732.3086411
201.5666333,762.3146922
169.1037884,791.9947916
186.5927388,777.2270957
868.4431697,384.8268351
163.0887691,766.6871636
179.2226786,767.1522673
162.1787316,734.1818665
174.1423648,691.8714175
154.6897729,749.6791137
210.5286375,669.7878811
