781.5813407,442.2114512
781.9828991,494.0440035
490.3465222,414.9326119
880.7217129,313.1878707
895.920756,434.1645716
905.4552303,340.2192782
849.190713,214.4800312
711.1476774,575.2404628
890.4645557,389.8301969
817.5133163,365.9953305
890.9486532,345.3119835
928.1248221,484.6704843
537.1120417,303.8428652
689.7678147,275.1015708
713.3737173,460.476007
907.9240375,409.5817821
859.2465576,437.6792661
827.8189335,326.9373122
916.4049936,433.5207612
935.5903411,467.3056122
881.4781264,459.650609
700.1487859,215.6549101
909.9605699,497.7018295
898.3848929,395.2086024
940.3462617,475.2213661
839.2421962,365.4545073
799.3769064,310.1232057
762.7901868,504.5575098
928.4891974,428.0382429
656.2098924,480.7190792
712.6975975,537.8007872
784.5843615,442.1848134
523.3700511,546.7488513
775.61832,267.8039275
818.3766982,419.374566
486.7262996,549.3111491
684.9414799,535.4279557
710.9156878,329.2716876
916.0842678,430.5680876
890.2198126,332.6070457
847.1509473,331.7276217
743.9593351,473.8114363
747.1795261,492.7271186
802.6520636,395.3005218
523.4774686,304.0580315
913.0867257,406.8348953
747.4563329,225.0224264
895.3873507,414.3765938
973.3928728,530.3461306
890.1245199,367.8988107
943.0392446,495.4946404
581.2354131,290.7287926
800.5540985,399.7128366
874.8030604,359.8592471
808.4860216,407.4880852
589.7745687,266.6431178
632.2203044,392.8331447
515.9903942,305.2002697
730.0223583,426.9560337
920.2509188,418.6786054
751.9287107,426.7958314
849.9752383,184.3190523
857.7716321,344.0284897
719.4744229,429.2255028
718.1733773,454.497312
855.9520005,363.4953127
821.652574,250.592692
482.2115296,503.1789076
898.3116046,425.3155553
849.9469469,297.3921927
922.864057,427.1948363
903.6394607,349.8533606
767.3756404,390.9426082
870.7696036,419.5572791
862.7916957,403.1720043
831.6926112,478.2999128
526.0207316,296.9453523
793.2899424,447.8909394
542.8048121,480.7055727
487.7727224,548.3912056
755.612342,245.2596833
701.8554314,214.9300607
799.013519,363.7144183
621.479179,283.8646708
918.471434,430.4187656
866.3259663,399.5818984
926.6369634,425.8704478
671.2708914,292.7080594
743.8179679,443.9997509
898.5893993,454.8901264
783.1229979,234.1595817
871.2953747,420.2239755
826.7975688,474.697426
487.3361366,558.5719265
771.7106926,343.8118228
908.6262033,481.7005524
900.6068013,359.5300259
791.1598238,364.1895849
850.2165685,307.7368676
781.9516438,386.1110288
