341.0345023,1000
534.0033581,996.5572973
458.5729855,959.500371
480.7896149,901.8561399
449.7784414,896.361761
547.4268095,889.4932066
646.4482309,881.2548997
494.6695069,856.5587571
385.9268005,850.3725711
994.4417697,864.7943214
336.4100428,833.2185799
374.8187856,827.0420055
378.5167873,825.6728706
527.9819739,823.6010817
421.5520053,796.1586145
637.6552194,774.8763894
558.0669728,772.1333757
549.2716957,763.8966006
447.9385194,747.4273745
498.8402411,747.4285111
505.7791209,746.7411516
178.1513783,700.0666283
250.3421722,683.5983658
743.6300967,697.3200566
867.1813851,700.0706064
244.7883563,679.4775939
708.4621987,691.8330407
780.1836584,689.7766204
781.1107658,689.7754591
833.3998171,675.3644075
781.1117987,669.8659764
714.0175471,650.6450639
378.5197025,592.3160429
207.7654105,582.7065009
171.2123319,575.8417022
117.0693156,533.9759774
666.8144601,547.7052289
0,468.0902273
313.2818981,473.5815177
155.9487086,447.4889129
1000,470.8355143
896.3404592,411.8120426
951.4113826,387.0926495
761.2239824,312.9730646
694.588537,0.005139321
822.2963666,0
