23.7161,37.9794
23.7,37.95
22.95,40.6333
21.7333,38.25
22.4131,39.6385
25.1333,35.3333
23.6833,38.0167
23.7,37.95
23.6333,37.9667
23.7533,37.88
22.9425,39.3611
23.8,38.0167
22.1142,37.0389
23.75,38.0333
20.8519,39.6647
21.7667,39.55
23.595,38.4625
23.55,41.0833
25.8667,40.85
28.2225,36.4412
24.8833,41.1333
22.5,40.2667
24.4069,40.9396
24.0167,35.5167
22.4311,38.8972
25.4,41.1167
21.4,38.6167
24.1392,41.1514
22.2019,40.5203
21.789,40.3007
21.9219,39.3647
24.4667,35.3667
22.375,37.5083
22.9333,37.9333
22.4145,40.7962
26.5621,39.1114
26.1375,38.3725
23.7381,38.035
23.5,37.9333
23.5453,38.0414
19.9214,39.6239
21.4333,37.6667
23.3333,38
22.8765,40.9954
23.8,38.0667
22.8667,38.4333
27.1572,36.8442
20.75,38.95
26.5333,41.5
22.05,40.8
22.4236,37.0819
23.0197,40.5472
22.4454,40.6283
23.85,37.95
22.8,37.5667
21.8275,38.3917
21.2688,40.5181
26.9832,36.9512
24.9333,37.4504
25.7173,35.1892
22.2869,39.7353
22.8583,40.6883
22.7467,38.0117
20.8661,39.6386
20.4883,38.1739
23.7833,38.0667
24.0125,37.8844
23.6333,38.5167
23.7167,38.0667
26.1,35.2
23.2814,40.2386
22.3833,39.2833
22.8,40.6667
26.5,41.35
23.9167,37.9667
22.9281,40.4261
24.7,40.9833
23.4167,38
21.6269,39.7044
22.76,39.18
22.5767,40.7792
22.3958,39.6672
23.0667,40.75
24.013,35.485
21.2581,40.4525
22.1886,39.8947
22.7322,40.6267
23.0633,40.3139
21.7833,38.9203
23.9636,38.155
24.05,37.7
22.5714,40.9954
22.5069,40.1028
22.3753,38.5253
23.4275,37.7467
26.7051,37.7917
21.55,38.15
22.0583,40.975
23.8667,38.1333
24.0667,35.4833
24.076,35.536
23.95,37.7333
23.4453,40.3783
22,37.05
22.909,40.501
21.5858,37.1572
23.6328,38.5828
22.1333,37.4
25.0742,39.8797
23.8667,38.1
24.0383,35.4758
22.6333,38.0667
23.0042,40.6911
21.5522,40.2564
26.1739,40.8933
22.15,40.7667
28.1167,36.2167
28.1191,36.4105
26.1333,38.4167
24.7683,35.0719
22.9749,38.4933
23.0133,39.34
22.8167,39.2667
21.6667,37.2333
21.6333,37.0667
22.7283,40.7161
23.5014,40.9133
23.4895,39.1652
23.1028,40.6083
24.0417,38.4083
25.1611,37.5377
23.5167,38.0833
23.5167,37.95
20.8911,38.9153
20.8842,39.2028
23.1,38.3667
22.8,37.9333
22.4333,38.4333
23.15,38.95
25.151,37.085
